23,tt0032599,2016-07-31,2016-07-31,[red]Watch Now[/red]: [link=http://www.imdb.com/title/tt0032599/externalsites?ref_=tt_ql_rel_3#videos]IMDb-provided Internet Archive Link[/link].,His Girl Friday,https://www.imdb.com/title/tt0032599/,movie,7.9,92,1940,"Comedy, Drama, Romance",52952,1940-01-11,Howard Hawks
24,tt0028346,2016-07-31,2016-07-31,,Tell Your Children,https://www.imdb.com/title/tt0028346/,movie,3.8,66,1936,"Crime, Drama",7826,1938-12-01,Louis J. Gasnier
25,tt1172203,2016-07-31,2016-07-31,,Sita Sings the Blues,https://www.imdb.com/title/tt1172203/,movie,7.6,82,2008,"Animation, Comedy, Fantasy, Musical, Romance",4448,2008-02-11,Nina Paley
26,tt0042367,2016-07-31,2016-07-31,,Cyrano de Bergerac,https://www.imdb.com/title/tt0042367/,movie,7.5,113,1950,"Adventure, Drama, Romance",3638,1950-11-16,Michael Gordon
27,tt0006864,2016-07-31,2016-07-31,,Intolerance: Love's Struggle Throughout the Ages,https://www.imdb.com/title/tt0006864/,movie,7.7,163,1916,"Drama, History",14078,1916-09-05,D.W. Griffith
28,tt0030341,2016-07-31,2016-07-31,,The Lady Vanishes,https://www.imdb.com/title/tt0030341/,movie,7.8,96,1938,"Mystery, Thriller",46818,1938-10-07,Alfred Hitchcock
29,tt0044762,2016-07-31,2016-07-31,,Jack and the Beanstalk,https://www.imdb.com/title/tt0044762/,movie,6.0,70,1952,"Comedy, Family, Fantasy, Musical, Romance",2805,1952-04-04,Jean Yarbrough
30,tt0028010,2016-07-31,2016-07-31,,My Man Godfrey,https://www.imdb.com/title/tt0028010/,movie,8.0,94,1936,"Comedy, Drama, Romance",20810,1936-09-01,Gregory La Cava
31,tt0028231,2016-07-31,2016-07-31,,Secret Agent,https://www.imdb.com/title/tt0028231/,movie,6.5,86,1936,"Mystery, Thriller",7696,1936-05-31,Alfred Hitchcock
32,tt0038494,2016-07-31,2016-07-31,,Dressed to Kill,https://www.imdb.com/title/tt0038494/,movie,6.9,76,1946,"Crime, Mystery",5364,1946-05-24,Roy William Neill
33,tt0031397,2016-07-31,2016-07-31,[red]Watch Now[/red]: [link=http://www.imdb.com/title/tt0031397/externalsites?ref_=tt_ql_rel_3#videos]IMDb-provided Internet Archive Link[/link].,Gulliver's Travels,https://www.imdb.com/title/tt0031397/,movie,6.7,76,1939,"Animation, Adventure, Comedy, Family, Fantasy, Musical, Romance",3843,1939-12-18,"Grim Natwick, Roland Crandall, Dave Fleischer, Tom Palmer, Orestes Calpini, Thomas Johnson, Winfield Hoskins, Robert G. Leffingwell, Seymour Kneitel, Frank Kelling, Willard Bowsky, William Henning"
34,tt0007162,2016-07-31,2016-07-31,,The Pawnshop,https://www.imdb.com/title/tt0007162/,short,7.1,25,1916,"Comedy, Short",3035,1916-10-02,Charles Chaplin
35,tt0074236,2016-07-31,2016-07-31,,The Boy in the Plastic Bubble,https://www.imdb.com/title/tt0074236/,tvMovie,5.7,96,1976,"Biography, Drama, Romance",4439,1976-11-12,Randal Kleiser
36,tt0007264,2016-07-31,2016-07-31,,The Rink,https://www.imdb.com/title/tt0007264/,short,7.1,30,1916,"Comedy, Short",3252,1916-12-04,Charles Chaplin
37,tt0006689,2016-07-31,2016-07-31,,The Floorwalker,https://www.imdb.com/title/tt0006689/,short,6.6,29,1916,"Short, Comedy",2085,1916-05-15,Charles Chaplin
38,tt0031580,2016-07-31,2016-07-31,[red]Watch Now[/red]: [link=http://www.imdb.com/title/tt0031580/externalsites?ref_=tt_ql_rel_3#videos]IMDb-provided Internet Archive Link[/link].,The Little Princess,https://www.imdb.com/title/tt0031580/,movie,7.2,93,1939,"Comedy, Drama, Family, Musical",5562,1939-03-10,"William A. Seiter, Walter Lang"
39,tt0054749,2016-07-31,2016-07-31,,La ciociara,https://www.imdb.com/title/tt0054749/,movie,7.8,101,1960,"Drama, War",9296,1960-12-22,Vittorio De Sica
40,tt0004707,2016-07-31,2016-07-31,,Tillie's Punctured Romance,https://www.imdb.com/title/tt0004707/,movie,6.3,82,1914,Comedy,3273,1914-11-14,"Charles Bennett, Mack Sennett"
41,tt0031322,2016-07-31,2016-07-31,,The Flying Deuces,https://www.imdb.com/title/tt0031322/,movie,6.9,69,1939,"Comedy, War",4634,1939-11-03,A. Edward Sutherland
42,tt0034012,2016-07-31,2016-07-31,,Penny Serenade,https://www.imdb.com/title/tt0034012/,movie,7.1,119,1941,"Drama, Romance",6220,1941-04-24,George Stevens
43,tt0007145,2016-07-31,2016-07-31,,One A.M.,https://www.imdb.com/title/tt0007145/,short,7.1,26,1916,"Comedy, Family, Short",2915,1916-08-07,Charles Chaplin
44,tt0004189,2016-07-31,2016-07-31,,Kid Auto Races at Venice,https://www.imdb.com/title/tt0004189/,short,5.8,11,1914,"Short, Comedy",2672,1914-02-07,Henry Lehrman
45,tt0004972,2016-07-31,2016-07-31,[red]Watch Now[/red]: [link=http://www.imdb.com/title/tt0004972/externalsites?ref_=tt_ql_rel_3#videos]IMDb-provided Internet Archive Link[/link].,The Birth of a Nation,https://www.imdb.com/title/tt0004972/,movie,6.3,195,1915,"Drama, History, War",22507,1915-02-08,D.W. Griffith
46,tt0033021,2016-07-31,2016-07-31,,Santa Fe Trail,https://www.imdb.com/title/tt0033021/,movie,6.3,110,1940,"Adventure, Biography, Drama, History, Romance, War, Western",3257,1940-12-13,Michael Curtiz
47,tt0029606,2016-07-31,2016-07-31,[red]Watch Now[/red]: [link=http://www.imdb.com/title/tt0029606/externalsites?ref_=tt_ql_rel_3#videos]IMDb-provided Internet Archive Link[/link].,A Star Is Born,https://www.imdb.com/title/tt0029606/,movie,7.3,111,1937,"Drama, Romance",8602,1937-04-20,"Jack Conway, William A. Wellman, Victor Fleming"
48,tt0054393,2016-07-31,2016-07-31,,Tormented,https://www.imdb.com/title/tt0054393/,movie,4.7,75,1960,"Horror, Thriller",2182,1960-09-22,Bert I. Gordon
49,tt0068837,2016-07-31,2016-07-31,,The Legend of Boggy Creek,https://www.imdb.com/title/tt0068837/,movie,5.2,87,1972,"Documentary, Drama, Horror, Mystery",2788,1972-08-24,Charles B. Pierce
50,tt0055946,2016-07-31,2016-07-31,,Eegah,https://www.imdb.com/title/tt0055946/,movie,2.2,92,1962,"Adventure, Comedy, Fantasy, Horror, Music",5396,1962-04-17,Arch Hall Sr.
51,tt0054768,2016-07-31,2016-07-31,,Creature from the Haunted Sea,https://www.imdb.com/title/tt0054768/,movie,3.5,63,1961,"Comedy, Horror",2533,1961-06-30,Roger Corman
52,tt0054691,2016-07-31,2016-07-31,,Bloodlust!,https://www.imdb.com/title/tt0054691/,movie,3.5,68,1961,"Horror, Thriller",2116,1961-09-13,Ralph Brooke
53,tt0055830,2016-07-31,2016-07-31,,Carnival of Souls,https://www.imdb.com/title/tt0055830/,movie,7.1,78,1962,"Horror, Mystery",20759,1962-09-26,Herk Harvey
54,tt0063350,2016-07-31,2016-07-31,[red]Watch Now[/red]: [link=http://www.imdb.com/title/tt0063350/externalsites?ref_=tt_ql_rel_3#videos]IMDb-provided Internet Archive Link[/link].,Night of the Living Dead,https://www.imdb.com/title/tt0063350/,movie,7.9,96,1968,"Horror, Thriller",115568,1968-10-01,George A. Romero
55,tt0060666,2016-07-31,2016-07-31,[red]Watch Now[/red]: [link=http://www.imdb.com/title/tt0060666/externalsites?ref_=tt_ql_rel_3#videos]IMDb-provided Internet Archive Link[/link].,Manos: The Hands of Fate,https://www.imdb.com/title/tt0060666/,movie,1.9,70,1966,Horror,34648,1966-11-15,Harold P. Warren
56,tt0052602,2016-07-31,2016-07-31,,The Bat,https://www.imdb.com/title/tt0052602/,movie,6.1,80,1959,"Horror, Mystery, Thriller",4279,1959-08-09,Crane Wilbur
57,tt0052169,2016-07-31,2016-07-31,,The Screaming Skull,https://www.imdb.com/title/tt0052169/,movie,3.8,68,1958,"Horror, Thriller",3033,1958-01-31,Alex Nicol
58,tt0034613,2016-07-31,2016-07-31,,The Corpse Vanishes,https://www.imdb.com/title/tt0034613/,movie,4.5,64,1942,"Horror, Sci-Fi",2810,1942-05-08,Wallace Fox
59,tt0017739,2016-07-31,2016-07-31,,The Cat and the Canary,https://www.imdb.com/title/tt0017739/,movie,7.1,108,1927,"Comedy, Horror, Mystery",2695,1927-08-14,Paul Leni
60,tt0033787,2016-07-31,2016-07-31,,King of the Zombies,https://www.imdb.com/title/tt0033787/,movie,5.3,67,1941,"Adventure, Comedy, Horror",1956,1941-05-14,Jean Yarbrough
61,tt0049363,2016-07-31,2016-07-31,,Indestructible Man,https://www.imdb.com/title/tt0049363/,movie,4.2,72,1956,"Crime, Horror, Sci-Fi",2214,1956-03-25,Jack Pollexfen
62,tt0051755,2016-07-31,2016-07-31,,I Bury the Living,https://www.imdb.com/title/tt0051755/,movie,6.3,77,1958,Horror,2469,1958-07-31,Albert Band
63,tt0052655,2016-07-31,2016-07-31,,A Bucket of Blood,https://www.imdb.com/title/tt0052655/,movie,6.7,66,1959,"Comedy, Crime, Horror",5918,1959-10-21,Roger Corman
64,tt0025465,2016-07-31,2016-07-31,,Maniac,https://www.imdb.com/title/tt0025465/,movie,3.7,51,1934,Horror,2122,1934-09-11,Dwain Esper
65,tt0001223,2016-07-31,2016-07-31,,Frankenstein,https://www.imdb.com/title/tt0001223/,short,6.4,16,1910,"Short, Fantasy, Horror, Sci-Fi",3663,1910-03-18,J. Searle Dawley
66,tt0016220,2016-07-31,2016-07-31,,The Phantom of the Opera,https://www.imdb.com/title/tt0016220/,movie,7.6,93,1925,Horror,16561,1925-01-07,"Rupert Julian, Ernst Laemmle, Lon Chaney, Edward Sedgwick"
67,tt0010323,2016-07-31,2016-07-31,"[red][b]The 1920s[/b][/red].

[red]Watch Now[/red]: [link=http://www.imdb.com/title/tt0010323/externalsites?ref_=tt_ql_rel_3#videos]IMDb-provided Internet Archive Link[/link].",Das Cabinet des Dr. Caligari,https://www.imdb.com/title/tt0010323/,movie,8.1,76,1920,"Fantasy, Horror, Mystery, Thriller",56691,1920-02-26,Robert Wiene
68,tt0023694,2016-07-31,2016-07-31,[red]Watch Now[/red]: [link=http://www.imdb.com/title/tt0023694/externalsites?ref_=tt_ql_rel_3#videos]IMDb-provided Internet Archive Link[/link].,White Zombie,https://www.imdb.com/title/tt0023694/,movie,6.3,69,1932,Horror,9236,1932-07-28,Victor Halperin
69,tt0014142,2016-07-31,2016-07-31,,The Hunchback of Notre Dame,https://www.imdb.com/title/tt0014142/,movie,7.2,133,1923,"Drama, Horror, Romance",4792,1923-09-02,Wallace Worsley
70,tt0013257,2016-07-31,2016-07-31,[red]Watch Now[/red]: [link=http://www.imdb.com/title/tt0013257/externalsites?ref_=tt_ql_rel_3#videos]IMDb-provided Internet Archive Link[/link].,H�xan,https://www.imdb.com/title/tt0013257/,movie,7.7,91,1922,"Documentary, Fantasy, History, Horror",12233,1922-09-18,Benjamin Christensen
71,tt0000091,2016-07-31,2016-07-31,[red]Watch Now[/red]: [link=http://www.imdb.com/title/tt0000091/externalsites?ref_=tt_ql_rel_3#videos]IMDb-provided Internet Archive Link[/link].,Le manoir du diable,https://www.imdb.com/title/tt0000091/,short,6.7,3,1896,"Short, Horror",2869,1896-12-24,Georges M�li�s
72,tt0041098,2016-07-31,2016-07-31,,Africa Screams,https://www.imdb.com/title/tt0041098/,movie,6.2,79,1949,"Action, Adventure, Comedy",3405,1949-05-04,Charles Barton
73,tt0025748,2016-07-31,2016-07-31,,The Scarlet Pimpernel,https://www.imdb.com/title/tt0025748/,movie,7.4,97,1934,"Adventure, Drama",3805,1934-12-20,Harold Young
74,tt0011439,2016-07-31,2016-07-31,[red]Watch Now[/red]: [link=http://www.imdb.com/title/tt0011439/externalsites?ref_=tt_ql_rel_3#videos]IMDb-provided Internet Archive Link[/link].,The Mark of Zorro,https://www.imdb.com/title/tt0011439/,movie,7.1,79,1920,"Adventure, Romance, Western",2181,1920-11-27,Fred Niblo
75,tt0042209,2016-07-31,2016-07-31,,At War with the Army,https://www.imdb.com/title/tt0042209/,movie,5.7,93,1950,"Comedy, Musical, War",2090,1950-12-31,Hal Walker
76,tt0007613,2016-07-31,2016-07-31,,The Adventurer,https://www.imdb.com/title/tt0007613/,short,7.4,24,1917,"Comedy, Short",3559,1917-10-22,Charles Chaplin
77,tt0012224,2016-07-31,2016-07-31,,The Goat,https://www.imdb.com/title/tt0012224/,short,7.7,23,1921,"Comedy, Short",3786,1921-05-15,"Malcolm St. Clair, Buster Keaton"
78,tt0031602,2016-07-31,2016-07-31,,Made for Each Other,https://www.imdb.com/title/tt0031602/,movie,6.4,92,1939,"Comedy, Drama, Romance",3227,1939-02-10,John Cromwell
79,tt0036094,2016-07-31,2016-07-31,,Lady of Burlesque,https://www.imdb.com/title/tt0036094/,movie,6.4,91,1943,"Comedy, Music, Mystery, Romance",2111,1943-05-01,William A. Wellman
80,tt0012675,2016-07-31,2016-07-31,,The Sheik,https://www.imdb.com/title/tt0012675/,movie,6.4,86,1921,"Adventure, Drama, Romance",3080,1921-10-30,George Melford
81,tt0028212,2016-07-31,2016-07-31,,Sabotage,https://www.imdb.com/title/tt0028212/,movie,7.1,76,1936,"Crime, Thriller",14759,1936-12-02,Alfred Hitchcock
82,tt0019421,2016-07-31,2016-07-31,,"Steamboat Bill, Jr.",https://www.imdb.com/title/tt0019421/,movie,7.9,70,1928,"Action, Comedy, Drama, Family, Romance",13057,1928-04-05,"Charles Reisner, Buster Keaton"
83,tt0032881,2016-07-31,2016-07-31,,Our Town,https://www.imdb.com/title/tt0032881/,movie,6.6,90,1940,"Drama, Romance",2315,1940-05-24,Sam Wood
84,tt0039566,2016-07-31,2016-07-31,,Life with Father,https://www.imdb.com/title/tt0039566/,movie,7.2,118,1947,Comedy,4646,1947-08-14,Michael Curtiz
85,tt0031593,2016-07-31,2016-07-31,,Love Affair,https://www.imdb.com/title/tt0031593/,movie,7.3,88,1939,"Comedy, Drama, Romance",4351,1939-03-16,Leo McCarey
86,tt0029855,2016-07-31,2016-07-31,,Algiers,https://www.imdb.com/title/tt0029855/,movie,6.7,96,1938,"Drama, Mystery, Romance",2437,1938-01-16,John Cromwell
87,tt0000439,2016-07-31,2016-07-31,[red]Watch Now[/red]: [link=http://www.imdb.com/title/tt0000439/externalsites?ref_=tt_ql_rel_3#videos]IMDb-provided Library of Congress: American Memory Link[/link].,The Great Train Robbery,https://www.imdb.com/title/tt0000439/,short,7.3,11,1903,"Short, Action, Crime, Western",17125,1903-12-07,Edwin S. Porter
88,tt0009968,2016-07-31,2016-07-31,,Broken Blossoms or The Yellow Man and the Girl,https://www.imdb.com/title/tt0009968/,movie,7.3,90,1919,"Drama, Romance",9367,1919-05-13,D.W. Griffith
89,tt0007507,2016-07-31,2016-07-31,,The Vagabond,https://www.imdb.com/title/tt0007507/,short,6.9,34,1916,"Short, Comedy, Romance",2526,1916-07-10,Charles Chaplin
90,tt0024473,2016-07-31,2016-07-31,,The Private Life of Henry VIII.,https://www.imdb.com/title/tt0024473/,movie,7.1,97,1933,"Biography, Comedy, Drama, History, Romance",3642,1933-08-17,Alexander Korda
91,tt0011984,2016-07-31,2016-07-31,,The Boat,https://www.imdb.com/title/tt0011984/,short,7.1,23,1921,"Short, Comedy, Family",2904,1921-11-20,"Edward F. Cline, Buster Keaton"
92,tt0012543,2016-07-31,2016-07-31,,The Paleface,https://www.imdb.com/title/tt0012543/,short,6.9,20,1922,"Short, Comedy, Western",2678,1922-01-15,"Edward F. Cline, Buster Keaton"
93,tt0013858,2016-07-31,2016-07-31,,The Balloonatic,https://www.imdb.com/title/tt0013858/,short,6.6,22,1923,"Short, Comedy",2620,1923-01-22,"Edward F. Cline, Buster Keaton"
94,tt0006684,2016-07-31,2016-07-31,,The Fireman,https://www.imdb.com/title/tt0006684/,short,6.6,24,1916,"Short, Comedy",2255,1916-06-12,Charles Chaplin
95,tt0006414,2016-07-31,2016-07-31,,Behind the Screen,https://www.imdb.com/title/tt0006414/,short,7.0,30,1916,"Short, Comedy, Romance",2414,1916-11-13,Charles Chaplin
96,tt0029322,2016-07-31,2016-07-31,,Nothing Sacred,https://www.imdb.com/title/tt0029322/,movie,6.9,77,1937,"Comedy, Drama, Fantasy, Romance",5935,1937-11-25,William A. Wellman
97,tt0031505,2016-07-31,2016-07-31,,Jamaica Inn,https://www.imdb.com/title/tt0031505/,movie,6.4,108,1939,"Adventure, Crime",9010,1939-05-12,Alfred Hitchcock
98,tt0034303,2016-07-31,2016-07-31,,Topper Returns,https://www.imdb.com/title/tt0034303/,movie,6.9,88,1941,"Comedy, Fantasy, Mystery, Romance",2606,1941-03-21,Roy Del Ruth
99,tt0034274,2016-07-31,2016-07-31,,That Uncertain Feeling,https://www.imdb.com/title/tt0034274/,movie,6.7,84,1941,Comedy,2240,1941-04-11,Ernst Lubitsch
100,tt0039017,2016-07-31,2016-07-31,,Terror by Night,https://www.imdb.com/title/tt0039017/,movie,6.9,60,1946,"Crime, Drama, Film-Noir, Mystery, Thriller",5379,1946-02-01,Roy William Neill
101,tt0024803,2016-07-31,2016-07-31,,Z�ro de conduite: Jeunes diables au coll�ge,https://www.imdb.com/title/tt0024803/,short,7.3,44,1933,"Short, Comedy, Drama",7786,1933-04-07,Jean Vigo
102,tt0042384,2016-07-31,2016-07-31,,Day of the Fight,https://www.imdb.com/title/tt0042384/,short,6.3,16,1951,"Documentary, Short, Sport",3969,1951-03-30,Stanley Kubrick
103,tt0043526,2016-07-31,2016-07-31,,Father's Little Dividend,https://www.imdb.com/title/tt0043526/,movie,6.6,82,1951,"Comedy, Romance",3359,1951-04-05,Vincente Minnelli
104,tt0000832,2016-07-31,2016-07-31,,A Corner in Wheat,https://www.imdb.com/title/tt0000832/,short,6.6,14,1909,"Short, Crime, Drama",2154,1909-12-13,D.W. Griffith
105,tt0022879,2016-07-31,2016-07-31,[b]Available at Internet Archive[/b].,A Farewell to Arms,https://www.imdb.com/title/tt0022879/,movie,6.5,80,1932,"Drama, Romance, War",5048,1932-12-08,Frank Borzage
106,tt0036241,2016-07-31,2016-07-31,[b]Available at Internet Archive[/b].,The Outlaw,https://www.imdb.com/title/tt0036241/,movie,5.5,116,1943,"Comedy, Drama, Romance, Western",3956,1943-02-05,"Howard Hughes, Howard Hawks"
107,tt0054033,2016-07-31,2016-07-31,[b]Available at Internet Archive[/b].,The Little Shop of Horrors,https://www.imdb.com/title/tt0054033/,movie,6.3,72,1960,"Comedy, Horror",16180,1960-08-05,Roger Corman
108,tt0056923,2016-07-31,2016-07-31,[b]Available at Internet Archive[/b].,Charade,https://www.imdb.com/title/tt0056923/,movie,7.9,113,1963,"Comedy, Mystery, Romance, Thriller",67490,1963-12-05,Stanley Donen
109,tt0057298,2016-07-31,2016-07-31,[b]Available at Internet Archive[/b].,McLintock!,https://www.imdb.com/title/tt0057298/,movie,7.2,127,1963,"Comedy, Romance, Western",12881,1963-11-13,Andrew V. McLaglen
110,tt0058700,2016-07-31,2016-07-31,[b]Available at Internet Archive[/b].,The Last Man on Earth,https://www.imdb.com/title/tt0058700/,movie,6.9,86,1964,"Drama, Horror, Sci-Fi",17468,1964-05-06,"Sidney Salkow, Ubaldo Ragona"
111,tt0056875,2016-07-31,2016-07-31,[b]Available at Internet Archive[/b].,Blood Feast,https://www.imdb.com/title/tt0056875/,movie,5.1,67,1963,Horror,5942,1963-07-06,Herschell Gordon Lewis
112,tt0020697,2016-07-31,2016-07-31,[b]Available at Internet Archive[/b].,Der blaue Engel,https://www.imdb.com/title/tt0020697/,movie,7.7,104,1930,"Drama, Music",13483,1930-04-01,Josef von Sternberg
113,tt0087004,2016-07-31,2016-07-31,[b]Available at Internet Archive[/b].,The Brother from Another Planet,https://www.imdb.com/title/tt0087004/,movie,6.7,108,1984,"Comedy, Sci-Fi",5432,1984-07-10,John Sayles
114,tt0069994,2016-07-31,2016-07-31,"[red]Aka[/red]: Don't Look in the Basement.

[b]Available at Internet Archive[/b].",The Forgotten,https://www.imdb.com/title/tt0069994/,movie,5.1,89,1973,"Horror, Thriller",2844,1973-05-16,S.F. Brownrigg
115,tt0058279,2016-07-31,2016-07-31,"[b]Available at Internet Archive[/b].

[red]Please note[/red]: Kwaidan consists of four separate stories.",Kaidan,https://www.imdb.com/title/tt0058279/,movie,8.0,183,1964,"Drama, Fantasy, Horror",15007,1964-12-29,Masaki Kobayashi
116,tt0022100,2016-07-31,2016-07-31,[b]Available at Internet Archive[/b].,M - Eine Stadt sucht einen M�rder,https://www.imdb.com/title/tt0022100/,movie,8.3,117,1931,"Crime, Mystery, Thriller",141641,1931-05-11,Fritz Lang
117,tt0025452,2016-07-31,2016-07-31,[b]Available at Internet Archive[/b].,The Man Who Knew Too Much,https://www.imdb.com/title/tt0025452/,movie,6.8,75,1934,"Crime, Mystery, Thriller",16810,1934-12-09,Alfred Hitchcock
118,tt0048347,2016-07-31,2016-07-31,[b]Available at internet Archive[/b].,The Man with the Golden Arm,https://www.imdb.com/title/tt0048347/,movie,7.4,119,1955,"Crime, Drama, Romance",9843,1955-12-15,Otto Preminger
119,tt0017136,2016-07-31,2016-07-31,[b]Available at Internet Archive[/b].,Metropolis,https://www.imdb.com/title/tt0017136/,movie,8.3,153,1927,"Drama, Sci-Fi",158288,1927-01-10,Fritz Lang
120,tt0092978,2016-07-31,2016-07-31,[b]Available at Internet Archive[/b].,Escape from Sobibor,https://www.imdb.com/title/tt0092978/,tvMovie,7.4,143,1987,"Drama, History, War",8227,1987-04-12,Jack Gold
121,tt0025913,2016-07-31,2016-07-31,"[b]Available at Internet Archive[/b].

*[red]Please note[/red]: For easy access, documentaries and short propaganda films, relating to World War 2, have been grouped, and appear listed below. 

Chronological order as of 1936 resumes thereafter.",Triumph des Willens,https://www.imdb.com/title/tt0025913/,movie,7.3,114,1935,"Documentary, History, War",14762,1935-03-28,Leni Riefenstahl
122,tt0011130,2016-07-31,2016-07-31,[b]Available at Internet Archive[/b].,Dr. Jekyll and Mr. Hyde,https://www.imdb.com/title/tt0011130/,movie,7.0,69,1920,"Drama, Horror, Sci-Fi",4871,1920-03-18,John S. Robertson
